date,close,high,low,open,volume
2024-09-25,3102.174560546875,3120.9566525924206,3077.2978742732107,3105.0717306850106,913008
2024-09-26,3119.707763671875,3145.033976645249,3082.0933348000613,3082.0933348000613,1548019
2024-09-27,3127.350830078125,3176.0048984889613,3113.0642540709664,3119.0586011583946,2297441
2024-09-30,3132.895751953125,3206.875792871477,3117.46011257178,3126.0521079078408,1607429
2024-10-01,3183.098388671875,3188.9927325619265,3104.072813305108,3133.345257783993,1367116
2024-10-03,3113.064208984375,3193.3386034651426,3081.1943616620306,3147.032175321175,1309703
2024-10-04,3107.71923828125,3146.5327337519116,3067.107633788972,3116.9605234970636,987583
2024-10-07,3015.156494140625,3125.5523830082657,2977.6418242998634,3107.719103396176,1743454
2024-10-08,3157.721923828125,3167.013210103608,2992.028334876159,3015.655954163325,1776511
2024-10-09,3150.778564453125,3176.953830261151,3131.4466982889116,3172.0085428897887,897335
2024-10-10,3171.209228515625,3207.974604436726,3053.2206483643254,3137.0415004457554,2905725
2024-10-11,3134.244140625,3186.994442244267,3113.064163646751,3171.209279923758,1035260
2024-10-14,3098.17822265625,3147.1320545641242,3089.9359958554346,3142.0367622502913,437728
2024-10-15,3101.77490234375,3125.052999362814,3088.5873873178193,3121.056767905828,371613
2024-10-16,3082.992431640625,3112.4646373542073,3058.1159894669604,3095.081128836538,543476
2024-10-17,3010.910400390625,3097.0791343711116,2990.179951346044,3087.038554846919,2655289
2024-10-18,2999.171630859375,3028.8435998775612,2965.3036677020536,2987.1829367986443,796339
2024-10-21,2934.882080078125,3012.1092976283944,2914.2016321784763,3002.318482301283,1051690
2024-10-22,2821.1396484375,2952.2159915651396,2815.345064037416,2935.23200785732,1209732
2024-10-23,2832.87841796875,2876.2874309704675,2817.44302360794,2838.17347313647,1270530
2024-10-24,2827.533447265625,2872.4410483483002,2805.2544086729376,2838.373322383439,942066
2024-10-25,2690.912109375,2844.3174791710685,2652.198620678871,2842.319363625462,1954174
2024-10-28,2796.01318359375,2819.740807779519,2669.5826064818566,2698.5552844350063,1385033
2024-10-29,2845.916015625,2860.352351388266,2730.275080598835,2800.3588844781043,1529844
2024-10-30,2966.502197265625,2994.3258089886076,2812.397540813404,2861.301368422446,2884272
2024-10-31,2944.47314453125,2973.6955856127797,2931.085867377797,2965.103590841663,1156390
2024-11-01,2946.72119140625,2972.7966994114863,2925.6409727575256,2957.2112990549244,304673
2024-11-04,2894.669921875,2940.2270543279055,2855.057378357313,2932.234592066736,1059384
