date,close,high,low,open,volume
2022-06-01,799.4883422851562,827.8406627601554,789.6522451676964,821.9625042080123,3907150
2022-06-02,768.6769409179688,796.4904406439493,762.5930854155197,796.4904406439493,3451470
2022-06-03,750.2882080078125,787.8790283726721,744.5667738564815,779.110762958244,3900060
2022-06-06,727.2947387695312,750.2783596921914,718.7224244167282,750.2783596921914,3149225
2022-06-07,709.846435546875,724.767142438807,703.419651153789,722.0925993900817,3723130
2022-06-08,724.4340209960938,726.9322262565652,696.6009086049005,707.3383657105661,2937990
2022-06-09,740.7753295898438,744.5667370064691,708.3475127253499,713.8043505329139,2224490
2022-06-10,721.2303466796875,740.4519175197075,708.9352121517176,732.0951677740301,2897445
2022-06-13,708.1319580078125,712.5307704022774,685.9811116559232,685.9811116559232,2114875
2022-06-14,706.8681030273438,709.4838665595098,692.6527482204197,708.1220789567769,2151840
2022-06-15,713.9513549804688,720.6230626777199,705.4672389452954,710.0717487326056,1141870
2022-06-16,707.5833129882812,728.4997359129147,700.32381371966,721.1618444566476,2583875
2022-06-17,705.0360717773438,714.7349963304091,691.6632387806505,708.5923620521818,2886770
2022-06-20,704.5364379882812,711.257117613659,694.9942377407789,711.257117613659,1172210
2022-06-21,720.0744018554688,721.9162295989743,702.185196944098,710.1304933401293,1908710
2022-06-22,714.51953125,717.135294886087,691.9767851590119,713.4320265466164,2012040
2022-06-23,736.1118774414062,738.6786681532171,715.1758441570679,721.0540017802767,1994240
2022-06-24,768.0009155273438,775.9168516659277,738.6885178738755,742.2448082276683,4002755
2022-06-27,769.2060546875,781.1974885598014,760.3202311723628,781.1974885598014,1583775
2022-06-28,766.5313720703125,775.8972346577193,755.176763808074,768.0793037364591,1306405
2022-06-29,740.5989379882812,760.2417707501968,734.769752658051,758.2823847431087,2291875
2022-06-30,736.4940795898438,744.370790428742,714.3138139015956,742.607354843403,3634980
2022-07-01,730.1653442382812,739.4724298197593,706.5547615761917,739.0609754105401,2069205
2022-07-04,749.7002563476562,753.1977675079264,730.1651756766674,730.1651756766674,1273265
2022-07-05,749.4848022460938,771.9785165849213,743.3617206345716,753.1880109109685,2082535
2022-07-06,765.5419311523438,769.7056266760964,739.6682636313299,746.3301645101901,1487815
2022-07-07,769.460693359375,773.9575107764072,760.8394064643005,768.2753030361798,1105250
2022-07-08,779.5712280273438,781.7951506607227,763.3867374993206,771.8022683547863,1205510
2022-07-11,768.226318359375,774.5452906071534,749.6611233617075,768.3830429350727,1485250
2022-07-12,750.1117553710938,763.954822970042,747.5057981646725,758.7134890637146,1295330
2022-07-13,760.6433715820312,765.8847647046291,748.8870562657605,750.2488438075328,1184485
2022-07-14,752.4140625,765.7280574506881,746.7416015194734,761.221493377295,824470
2022-07-15,745.2819213867188,759.2425482220339,739.6682989938863,754.9514876111003,654605
2022-07-18,778.5228881835938,785.9098123855593,750.6408609827284,755.5295199570833,1219745
2022-07-19,809.1089477539062,811.9696348826994,776.6517103449223,779.8357129417323,5216095
2022-07-20,809.4224853515625,827.6349473638571,805.356734896625,827.6349473638571,1561785
2022-07-21,813.595947265625,817.0640392872191,795.9026924038242,809.4224451235332,1659680
2022-07-22,804.2398071289062,819.8071442720803,799.8311883394219,818.0437087154304,977215
2022-07-25,788.5646362304688,804.2397236323513,781.5794804190608,804.2397236323513,1168140
2022-07-26,757.9983520507812,796.1476028568959,754.3636692090421,796.1476028568959,1592070
2022-07-27,767.452392578125,770.0387967808816,749.1615386645673,760.8492704783883,1334105
2022-07-28,800.6344604492188,803.3482290894295,771.6649323783986,773.9574402203041,1885780
2022-07-29,849.668212890625,853.1068852506619,802.36860396934,803.3482970144796,3273650
2022-08-01,850.5695190429688,861.5028671846558,843.4569379236743,855.2132545385165,1929535
2022-08-02,863.0606689453125,870.9961593258917,843.5647518730138,847.8264528368768,2399840
2022-08-03,842.8397216796875,873.8861966869994,839.0679273723638,859.7785929118817,2022015
2022-08-04,834.3163452148438,860.1606514573216,817.2403033218216,850.1775773495953,2609635
2022-08-05,844.505126953125,848.3357000664273,833.8264499107403,840.5765486676788,1619505
2022-08-08,836.0309448242188,851.8432068562273,830.7798038114788,844.4563419195534,1176970
2022-08-10,830.78955078125,844.9754876574891,821.3551014958881,843.6529258979685,1933165
2022-08-11,862.443359375,868.0080085068719,839.0580919655883,842.1440890755139,2447085
2022-08-12,868.644775390625,897.202788918734,864.2851298172584,868.0079510567793,7599290
2022-08-16,867.7631225585938,880.695082830211,858.2502814780353,873.8862041459392,2288875
2022-08-17,878.1576538085938,885.2506219706233,859.2006170828458,869.3796422912617,2265785
2022-08-18,876.2647705078125,885.2585730846246,864.0735918270562,882.3162112509343,1161460
2022-08-19,873.7736206054688,887.3575008982539,865.2505764906525,876.4315159024468,1819045
2022-08-22,832.5020141601562,868.9774939826646,821.8997064982764,868.9774939826646,3689490
2022-08-23,836.1309204101562,843.4671896414176,801.3031567370136,815.0341777826907,2670070
2022-08-24,867.2512817382812,871.5177420623071,830.1775367989075,839.553860226564,2547225
2022-08-25,883.3067016601562,890.9274369791236,868.9774157516125,874.8621386573797,2411555
2022-08-26,870.24267578125,907.2085487056034,867.4180037827518,887.6124390957119,3128505
2022-08-29,815.5442504882812,853.2849255088073,812.4841989926983,824.1751664979384,5192040
2022-08-30,852.1668090820312,857.2080699933869,823.8613029684725,823.8613029684725,3992960
2022-09-01,835.1697998046875,847.4001881379078,824.0966733861147,835.6307410804368,2115345
2022-09-02,834.130126953125,852.2060891519403,832.0999499682111,843.0161171530606,1842890
2022-09-05,834.7382202148438,843.2808385768191,831.0798431829778,839.5342242182801,902660
2022-09-06,821.085693359375,839.3283731941816,817.5842754885209,838.9163994240765,1503975
2022-09-07,822.8314819335938,825.6267016734234,812.2880189118621,813.0726367456298,1354440
2022-09-08,824.2242431640625,834.4538478255232,821.9095994338344,830.7268679465527,1415220
2022-09-09,840.4071044921875,847.4295742102377,819.1534631046992,833.2767625515482,3170615
2022-09-12,844.5852661132812,852.8925047644813,841.3290455037057,841.5153974617461,1300465
