date,close,high,low,open,volume
2022-06-01,217.15013122558594,220.93267764472188,216.1122389361381,220.93267764472188,10514566
2022-06-02,218.71852111816406,219.77948623448407,215.92774942166594,217.63449735733744,10535040
2022-06-03,219.3412628173828,225.10733176631507,218.87997730146824,221.25559489296498,23269778
2022-06-06,218.28030395507812,219.34125497281087,214.1287344603246,217.72675572485116,13791156
2022-06-07,215.72015380859375,217.15014162466545,214.5669400984256,216.804177511615,4701342
2022-06-08,216.9886932373047,217.72675284206304,214.17484891265377,217.28852599249262,5627652
2022-06-09,219.13365173339844,219.64106855391512,214.15177440561547,215.44336806028068,7402238
2022-06-10,212.62954711914062,215.51258136212,210.48455838051146,215.51258136212,17453098
2022-06-13,205.77943420410156,208.96230087212138,205.27201741301104,207.60150321564876,14130822
2022-06-14,205.6872100830078,209.28524557718458,202.04305729878982,202.96562833668384,13056384
2022-06-15,203.01174926757812,207.87830561136155,202.64271242500192,206.86348596823828,11391596
2022-06-16,194.8008575439453,206.07929344867142,193.6245851708558,205.7333293298432,17944686
2022-06-17,186.9128875732422,193.16330037844207,185.45982700705,191.89476527147917,41550546
2022-06-20,191.27200317382812,192.77118084045105,186.42850609704635,188.66574327654652,20750838
2022-06-21,196.11549377441406,196.85355326291884,192.19456769887847,193.73987667352293,12187804
2022-06-22,189.70367431640625,194.98539926872607,189.26544743173935,194.98539926872607,16202862
2022-06-23,193.3016815185547,194.10893113676636,189.7267189236174,190.280267149889,19655010
2022-06-24,193.16331481933594,196.50763489680506,191.77945823555564,194.20120725717118,15362102
2022-06-27,196.0001983642578,198.69872124774017,195.58504424617954,196.9689006913176,12447870
2022-06-28,197.08421325683594,197.937594175342,191.75637181200668,194.66246458603808,12091828
2022-06-29,194.0858612060547,195.95406172577506,192.5405520684519,193.7398971040831,16684176
2022-06-30,191.91781616210938,195.12375584293727,191.4334720444893,194.61633900518757,12123284
2022-07-01,194.6624755859375,195.21602380146842,189.77284660646737,191.43347717574423,8907248
2022-07-04,193.87828063964844,194.54715021321644,191.8947587165336,194.1781274619955,6372716
2022-07-05,190.78765869140625,195.14679760485245,190.53394325582093,194.2472994531799,11513210
2022-07-06,191.91781616210938,193.09410256925398,190.557032457821,193.09410256925398,10522910
2022-07-07,194.1089324951172,195.56199307991943,192.44831595931393,193.73990972656452,10706024
2022-07-08,193.32476806640625,195.90796984489828,192.1484815207797,195.58506434359282,9535432
2022-07-11,189.6806182861328,191.4334976943347,187.07434374241626,191.31817631018149,16689574
2022-07-12,188.73495483398438,191.36428774977412,188.20447933758916,188.66576482616168,9777472
2022-07-13,187.6048126220703,190.049620064793,186.98207440105503,190.049620064793,11956780
2022-07-14,185.18307495117188,189.4038345825394,184.7448480825961,189.4038345825394,13161242
2022-07-15,181.67727661132812,186.40545245595837,180.36261026833387,184.952406109413,22328354
2022-07-18,186.70529174804688,187.14351857022842,182.96887667030052,184.0529003272902,13632394
2022-07-19,187.12046813964844,188.11222919095073,185.06775602459336,185.8980643286332,12897178
2022-07-20,190.0957489013672,192.58668767499378,187.78932150406186,189.4960693316784,25237412
2022-07-21,190.97219848632812,192.5866977488937,185.71354656086353,188.59658095830207,45382342
2022-07-22,189.51913452148438,192.54054866097198,188.688812245058,191.77943046556743,15468542
2022-07-25,191.3412322998047,191.73332781594587,188.45819773599786,189.35771015083247,12535662
2022-07-26,186.9128875732422,191.61799115995132,186.49771936729238,191.34121704842346,15186298
2022-07-27,187.58172607421875,187.92769016291237,185.4136928981276,186.7975492529021,14084158
2022-07-28,191.89476013183594,192.3560456129221,189.54220136283345,189.95735548034784,15898464
2022-07-29,195.4466552734375,195.72341528792603,192.72505979423633,194.0166675302148,15919784
2022-08-01,197.89146423339844,198.76790380032108,194.93924007661496,196.59987056396665,10365748
2022-08-02,198.16824340820312,199.11387300356907,195.8848746698885,197.86841066411017,16912426
2022-08-03,199.43678283691406,199.73661558757541,197.1995454126755,197.89147364219366,12034938
2022-08-04,200.8898162841797,203.10398084421598,197.01502126545873,201.60480311075196,17789134
2022-08-05,202.9656219482422,203.88819295709786,201.1896699407318,201.1896699407318,12967586
2022-08-08,201.05128479003906,204.25721051761593,200.75145203527518,204.25721051761593,9557496
2022-08-10,198.4219512939453,201.12047423387682,196.64599933673802,200.65918874251471,11329742
2022-08-11,202.25062561035156,203.8881834437358,201.25885056025453,202.0430415121183,9154644
2022-08-12,201.16659545898438,202.27367776698944,200.65917862859843,201.6278809270961,7092398
2022-08-16,201.6278839111328,202.87334624707776,201.3972411736635,202.27368076058377,4774208
2022-08-17,204.37252807617188,205.22590903712228,201.42030379373315,201.69707789962462,10401476
2022-08-18,200.68223571777344,203.77285396112632,200.2209502532321,203.77285396112632,16888260
2022-08-19,199.48292541503906,204.11883918249447,198.814055791311,202.4812812448384,17253908
2022-08-22,193.73988342285156,198.76789186764842,193.30165662704078,198.76789186764842,12900580
2022-08-23,192.19459533691406,193.04797630329983,189.12704966392576,191.43347709885168,17028776
2022-08-24,191.96395874023438,193.50926798657974,191.13365046800038,192.72507700266826,7429170
2022-08-25,191.5257568359375,193.7860531074311,191.4104354539499,193.41701623868047,8753902
2022-08-26,192.47137451171875,194.8931233821478,192.03314765661938,193.04798138563044,7904194
2022-08-29,186.5207977294922,187.44336874427654,184.0529174494807,186.8206304938338,23519514
2022-08-30,190.76458740234375,191.87168371625634,187.3972093332505,188.73493428902805,19750992
2022-09-01,189.3346405029297,189.88817466062417,186.75143886840632,189.0809250296679,11778706
2022-09-02,188.06610107421875,190.3955871822882,187.78932696303323,190.30332445278768,9815080
2022-09-05,187.05126953125,188.20448327681873,186.35934128390875,187.74319777859125,18018508
2022-09-06,186.56692504882812,187.90465017578524,185.09080582626538,187.74319743623678,18226162
2022-09-07,187.9507598876953,188.59655669417245,184.97546314140277,185.4828799455329,12248532
2022-09-08,190.41864013671875,191.13364107569498,188.9425350500256,189.1270464261978,14064948
2022-09-09,192.42523193359375,193.48619696615785,189.74978182547036,192.35604192821935,14671342
2022-09-12,194.6624755859375,195.76955793968344,192.8403922806878,193.67071460398418,11678424
2022-09-13,194.96231079101562,196.5076200079498,194.43183528955595,196.00020315021254,9408334
2022-09-14,192.0331573486328,194.98539595391466,188.66577866596177,188.66577866596177,17583964
2022-09-15,191.45652770996094,194.15505051107436,190.62621949914848,193.6015163963045,10640314
2022-09-16,185.27529907226562,190.39557040746914,184.60644361292265,190.39557040746914,20192486
2022-09-19,185.4136962890625,187.37415949418025,183.13032763099932,186.82061131122097,13584188
2022-09-20,186.77450561523438,188.85029047060146,186.56693557608784,187.28192250645418,8989822
2022-09-21,184.86016845703125,187.23578602223844,184.283561568519,187.23578602223844,19290112
2022-09-22,183.5685577392578,184.67564004770477,182.20775997685894,183.5916163817465,16500324
2022-09-23,181.90792846679688,184.23741446650146,181.5850230058823,183.63774898459198,13966710
2022-09-26,182.11550903320312,184.14517648685492,177.41040539860472,180.82391526934856,18994144
2022-09-27,183.77613830566406,185.1599947900099,180.82391395452285,183.03807869854973,12454694
2022-09-28,183.6146697998047,184.7448247958991,182.36920751723252,182.66904024763056,8921590
2022-09-29,181.1929168701172,185.39061722824684,180.61631006480582,184.97546314388558,11883068
2022-09-30,181.86180114746094,182.9919562084729,178.74812414620447,181.0314929113855,13570530
2022-10-03,181.97711181640625,183.5916109072996,180.1781013591595,181.7003377282187,8140834
2022-10-04,187.05126953125,187.28191228036374,184.05291379277128,184.49114064701388,12591696
2022-10-06,189.1962432861328,190.51090976462066,187.9507808938676,188.82722052042078,11203878
2022-10-07,188.2506103515625,189.93429956625556,187.39722938382835,189.03478723428682,7580186
2022-10-10,189.72671508789062,190.74154878976617,184.3988733463338,184.65257473314475,18714926
2022-10-11,186.54383850097656,192.7711922541218,185.57513621280205,191.38733586453398,22723292
2022-10-12,188.18141174316406,188.94252994764264,185.25224621459225,186.47464988570215,12610118
2022-10-13,174.87330627441406,180.9853381151714,174.4120208524701,178.51745829230848,84896212
2022-10-14,174.0430145263672,178.7481322845251,173.5586703794905,178.51748953319023,27864794
2022-10-17,173.02816772460938,174.80411944676433,171.78269143184767,174.04298722490208,16909538
2022-10-18,174.965576171875,177.24894491886732,174.5504220571443,176.99524353689736,22328480
2022-10-19,174.38897705078125,175.8420376326908,173.9276915523506,175.8420376326908,10198278
2022-10-20,175.9804229736328,176.48783985271606,173.44335265553326,173.90463816791498,11868814
2022-10-21,176.46473693847656,176.81070101357014,175.3807274317014,176.44167829772934,8931540
2022-10-24,177.45651245117188,178.24068924417614,177.1336070157903,178.24068924417614,3472470
2022-10-25,177.43344116210938,178.263763398072,176.97215572345718,178.263763398072,5783256
2022-10-27,176.51087951660156,178.49441545293675,175.79589268022147,178.05618863237143,11723118
2022-10-28,176.78765869140625,177.9870037445671,176.21105184635925,176.5800745962631,7609676
2022-10-31,178.30990600585938,179.16328700403656,177.47959772928053,178.30990600585938,6638382
2022-11-01,181.00840759277344,181.28518167797375,178.33295761623816,178.97875443016238,11540196
