date,close,high,low,open,volume
2022-06-01,323.4096984863281,334.7818257889962,320.146817177968,332.430615969519,5551017
2022-06-02,326.52862548828125,327.6802444053454,321.0584795625551,322.83387985682657,4326789
2022-06-03,317.3157653808594,329.6475651605451,316.3081207828959,328.44797431207155,5573119
2022-06-06,313.6690673828125,317.12389539558774,310.0222930910924,316.5000846324621,4693011
2022-06-07,305.8957214355469,312.66140332430604,302.392921384722,312.66140332430604,5097864
2022-06-08,313.0452575683594,318.2274844749594,303.4485302276603,306.61543853533595,9732471
2022-06-09,311.7496643066406,313.81295463416717,308.15089189111114,311.3658011063611,3304352
2022-06-10,309.1106262207031,312.75737128142225,306.519497849688,308.96668115273354,3525590
2022-06-13,295.29132080078125,302.9687029024654,292.70019262670746,302.29692025381263,7361749
2022-06-14,301.1932678222656,306.4234662058734,291.78845825632885,294.6195042957489,6307163
2022-06-15,304.3601989746094,306.71140886637323,300.0896729191134,303.06463493806376,4024438
2022-06-16,291.7884826660156,309.6384013518172,290.4449466975978,308.2468934615188,6574807
2022-06-17,289.8211364746094,297.4985175732745,285.9824459252768,289.8211364746094,7782354
2022-06-20,286.4623107910156,293.94774639341273,282.8155661204914,292.7001835553091,7708600
2022-06-21,302.39288330078125,304.40820189262763,288.86149194054116,290.3489729583703,5336496
2022-06-22,292.0284118652344,301.7691138992044,291.020767172632,301.7691138992044,4354021
2022-06-23,300.76141357421875,302.68075894391626,291.26065985159346,294.33162415786387,6769260
2022-06-24,303.0646667480469,307.28725061212646,301.7691318624079,304.6001491270858,3572017
2022-06-27,305.22393798828125,309.44652195448134,302.2969475128341,309.0146574575637,3334788
2022-06-28,306.51947021484375,307.09527972169957,297.9783886049616,303.16061559288767,5140316
2022-06-29,305.7037658691406,306.37554855959513,300.5695396986722,302.2969390642834,3164135
2022-06-30,300.08966064453125,308.4867966475231,295.67516043129547,303.9283513887561,5228785
2022-07-01,310.1182556152344,311.317846600352,296.9707559904786,297.8824275670344,5557896
2022-07-04,311.6537170410156,313.6690356182888,308.1029162483492,310.0702629041893,4171008
2022-07-05,309.1106262207031,316.50008948308465,308.1509533850517,311.8936715867141,4164243
2022-07-06,316.3081359863281,317.1718355813659,308.5347810572137,308.5347810572137,4031342
2022-07-07,323.3137512207031,324.0815070108906,316.8359600058707,318.6113604924988,5330866
2022-07-08,326.6725769042969,327.82419584382814,321.25043207835023,326.1927405606399,3635774
2022-07-11,332.1907043457031,333.7741584676269,322.64197840629225,322.9778404269374,4251298
2022-07-12,332.8144836425781,336.461257507553,328.49595645368544,329.16773906449015,4041343
2022-07-13,333.4382629394531,339.6761349583351,330.94310827452347,333.0063985464692,5397952
2022-07-14,334.4939270019531,337.9967559868102,330.36734587068395,334.92579145640866,4920704
2022-07-15,339.38824462890625,340.6838086317847,335.0697174772357,335.981418257343,4400222
2022-07-18,338.9564208984375,343.08300193421996,336.0774027003881,342.6991386985242,2406259
2022-07-19,345.3382263183594,346.8257072858738,337.6128435254107,338.7164905578938,5148307
2022-07-20,342.02734375,349.99264471646757,337.9487347830209,349.3208621130341,5343868
2022-07-21,346.0580139160156,346.8257404332258,342.0753776950703,342.4112397420439,3358877
2022-07-22,345.6261291503906,348.7450655346062,343.56283863051783,345.9620204645298,3247918
2022-07-25,342.9390563964844,346.20193782561296,339.24431052350434,344.4265374152836,2303596
2022-07-26,346.2499084472656,347.73741874736686,340.012035717074,342.93905510875794,3466646
2022-07-27,353.7833251953125,354.5990528250884,344.234599667012,344.234599667012,5478661
2022-07-28,366.5950012207031,368.51434677683244,356.51843705102414,356.9503015159088,8480197
2022-07-29,370.3857116699219,380.8461388466453,368.2744198932379,370.3857116699219,8223276
2022-08-01,368.7542724609375,372.2570723146394,361.5087545541447,369.47402705910457,7429671
2022-08-02,364.3050231933594,373.34857621498895,362.9025656822321,371.6559337062422,4448690
2022-08-03,360.00091552734375,366.5296799016391,356.42217361894023,365.70753329918483,3183672
2022-08-04,355.5516357421875,363.6279640318182,348.9744932143092,362.12874875272456,4037919
2022-08-05,355.7450866699219,360.6295871081911,354.2942502161011,357.5828364586361,4186137
2022-08-08,358.16314697265625,360.3877805761031,353.0368699825861,354.48770643456936,3666894
2022-08-10,356.422119140625,362.95088251701367,355.8417787148113,357.9696837703481,3769700
2022-08-11,360.3393859863281,363.289437687525,358.25985973235316,359.7106961212671,3888072
2022-08-12,360.67791748046875,364.6435428150825,359.85577096322635,360.58118915185054,3215823
2022-08-16,366.72308349609375,369.8182130297317,362.0320397880943,363.57960455491326,3839161
2022-08-17,367.88372802734375,373.83215091594053,366.57796946220304,368.6091461727175,6384327
2022-08-18,376.39532470703125,377.1691218456481,366.7714607790597,368.077189950292,5188764
2022-08-19,361.45172119140625,378.18468924090854,358.84020385774187,378.18468924090854,6322982
2022-08-22,352.8434143066406,360.0492471786716,351.3442284423168,359.8074411026617,3796813
2022-08-23,356.1319580078125,357.4860659682262,348.2974361776007,349.2646603660876,2553978
2022-08-24,359.85577392578125,361.11318317348656,355.9385274818982,358.64674360145415,3120328
2022-08-25,364.3533935546875,370.64035129655207,360.8230013626898,361.6935268177448,4424052
2022-08-26,367.5451965332031,371.2206366915991,366.23943795784083,366.7230500585424,1981093
2022-08-29,357.7762451171875,362.61236637997007,353.08520158882004,354.3909602332397,2663606
2022-08-30,377.21746826171875,379.15191681690703,359.90415959625193,360.62957780444754,10834269
2022-09-01,385.24542236328125,386.8897154609273,373.3485754197948,375.28302399709946,9880155
2022-09-02,382.0535888671875,392.69305589893196,380.8445585226711,387.7118567829928,8022555
2022-09-05,381.18310546875,387.76021895245947,378.7650447001298,382.92409741521914,4044126
2022-09-06,382.29541015625,385.87415192543443,379.4420866226562,383.11755672672143,2831682
2022-09-07,386.3093566894531,388.4372618306522,377.02399805465774,378.23302835821596,4860013
2022-09-08,384.1814880371094,390.1782607411732,381.8601261982801,388.82415268008407,4602945
2022-09-09,383.8913269042969,390.22666391399986,380.1191579578027,386.7929998658068,5536333
2022-09-12,383.8913269042969,383.8913269042969,383.8913269042969,383.8913269042969,0
2022-09-13,395.3529052734375,400.2857547656385,393.8537195190924,397.4324314711017,6632103
2022-09-14,393.8537292480469,396.8037514248906,384.2298360841872,386.8897027908744,6503658
2022-09-15,397.5292053222656,400.18907226785257,388.8241862276175,395.59475663456607,4834801
2022-09-16,376.3469543457031,399.7054136308239,371.84936757310766,394.86929247376617,9517876
2022-09-19,372.5263977050781,380.98960952274604,371.0272119900274,378.23301462723754,5089286
2022-09-20,379.1035461425781,387.27657311934337,376.2502228768074,376.2502228768074,4794091
2022-09-21,367.30340576171875,379.87732090300204,365.90091880440826,378.2330278852823,4035315
2022-09-22,368.2222900390625,371.365768904979,362.7090999134413,366.0943848459668,3941049
2022-09-23,357.8246154785156,369.6731122888328,356.08359415516645,368.6091597330096,4060146
2022-09-26,340.51129150390625,354.48769397365146,338.7702996296628,354.00408183999025,5947442
2022-09-27,339.2539367675781,345.2023605465629,332.8219008192882,340.55969552817095,5931471
2022-09-28,337.3194580078125,342.78426913013385,333.8858237188991,337.46453574219703,3987512
2022-09-29,339.10882568359375,343.8482185734016,333.740713421621,340.75308918718264,5905469
2022-09-30,345.0088806152344,349.40973887579986,335.53006583636585,337.2710870899571,7344112
2022-10-03,336.448974609375,346.1695669004524,334.6596037724411,345.5892264239681,4315023
2022-10-04,347.3302307128906,349.16795086661506,342.3973811822209,342.3973811822209,4660309
2022-10-06,355.309814453125,360.677896936241,351.3925387472777,352.0696074916977,9169254
2022-10-07,356.80902099609375,358.30823629851375,349.941722896944,354.97130081902765,4146172
2022-10-10,354.2458801269531,355.89017315222645,347.2335043428701,347.2335043428701,3136911
2022-10-11,346.7499084472656,356.7606857661574,344.8154598645752,355.40657766174263,3727411
2022-10-12,354.82623291015625,355.6967288584147,345.9277577300108,348.58762449917634,3919948
2022-10-13,350.66717529296875,354.48772327159224,345.92778189485296,353.2786928375145,3680850
2022-10-14,346.943359375,359.2270899615402,346.266290575318,356.0836110666525,3591285
