date,close,high,low,open,volume
2022-06-01,116.65190124511719,119.10567604936038,115.87292360742025,117.78141644252666,22780094
2022-06-02,118.75516510009766,119.10570273835805,113.73076058834368,115.13292302764339,25429955
2022-06-03,118.09302520751953,120.1183601151973,117.74247573015114,119.92361568832888,16747177
2022-06-06,119.92362213134766,121.52052889471555,119.02780247412666,119.26149817617562,30327268
2022-06-07,126.07756042480469,126.93442886448857,120.11837318259089,120.58576461242414,61411715
2022-06-08,127.28497314453125,129.62190664328955,126.27231147074275,127.36287568232657,45994327
2022-06-09,128.95977783203125,130.36194025651088,128.14184876056328,129.31031546658664,31122996
2022-06-10,128.25869750976562,129.81665320079836,127.24603581960125,127.75236666468344,17812698
2022-06-13,124.28590393066406,127.71340131865576,123.4290236405375,126.19439706457437,12237777
2022-06-14,121.48158264160156,125.06488519082552,120.97525183815492,124.28590740936446,12844437
2022-06-15,117.93721008300781,122.49423403697787,117.46983063020032,122.26053836744637,16223385
2022-06-16,111.82225799560547,118.05407997363982,111.08223151296531,116.18452624847524,25130676
2022-06-17,110.18640899658203,113.06862452023664,109.56322437048583,110.96538680763777,22922034
2022-06-20,104.69458770751953,108.19998700870329,101.26709092308639,107.96630323096188,28656582
2022-06-21,108.3558120727539,109.21268048413444,105.16199847565692,106.01887877329487,20581784
2022-06-22,105.04515075683594,106.68099684425059,102.04608176719061,106.68099684425059,31824106
2022-06-23,105.00619506835938,106.25255224154459,102.98084831833104,104.38301053863864,26829020
2022-06-24,106.99259185791016,109.83585570863102,105.3177826710247,106.71994490838617,25461812
2022-06-27,110.22535705566406,111.08223737738435,106.91470145505225,109.05689037309519,24188349
2022-06-28,116.34033966064453,118.20988163379275,110.7316899686839,111.23803267251094,54387675
2022-06-29,120.07940673828125,122.61108424299451,113.88653645015704,116.34032331724828,165860322
2022-06-30,118.05408477783203,120.31311558229754,116.26243350898477,119.18360018006479,38725546
2022-07-01,102.08503723144531,117.74248298461501,101.26710821095156,116.02873429983498,125788305
2022-07-04,98.15119171142578,101.22815129655646,96.67113287000879,101.22815129655646,85993413
2022-07-05,99.24176788330078,100.17654476184369,98.1511978298984,98.93017559045315,44595740
2022-07-06,94.21736145019531,96.20375719462331,93.36048706866656,95.81426829909852,59092334
2022-07-07,96.20375061035156,96.71008732850542,94.45105070044637,94.45105070044637,36229792
2022-07-08,94.64579010009766,98.42383073851295,94.2563012519491,98.42383073851295,42778692
2022-07-11,97.76171112060547,98.0733034203726,94.29526238640922,94.64580000919175,31521678
2022-07-12,96.67113494873047,98.73542711853258,96.20374950010867,97.2943195089785,25216226
2022-07-13,96.94378662109375,97.2943302034377,94.56790785314273,95.38583099235377,27166975
2022-07-14,99.04702758789062,103.29246012644586,96.43745316945753,96.90483865672289,38464081
2022-07-15,98.57964324951172,100.02074505188322,97.06063296928501,99.39756637597628,18088858
2022-07-18,101.189208984375,101.81239358634633,98.89122690797225,98.96912944056528,21010247
2022-07-19,99.63125610351562,103.75983464122653,96.94377928152922,101.65659707891425,33778758
2022-07-20,103.25349426269531,106.40835625621247,102.98084731913283,105.16198720886422,60317150
2022-07-21,103.68193817138672,103.99352450153287,102.66926476902684,103.60403564572188,20853780
2022-07-22,103.17559051513672,104.22721512924443,102.47451536323558,104.22721512924443,11630255
2022-07-25,101.11131286621094,103.1755991193795,100.02073690021527,102.82506151419615,21705935
2022-07-26,99.86494445800781,102.51347592080637,99.51440685026806,101.92924261248778,22172845
2022-07-27,100.17654418945312,101.42290146746485,99.55335960731861,100.56603306750503,20187969
2022-07-28,101.46184539794922,101.6565898228973,99.90388999836459,101.5786872984155,25736737
2022-07-29,104.4998550415039,104.77250199450525,101.18919977401954,101.61763989176883,19738642
2022-08-01,107.8105239868164,108.27791542661437,103.75984175818029,104.46092891787724,20592826
2022-08-02,106.48625183105469,106.75889878726116,104.85040575258601,106.48625183105469,15037928
2022-08-03,105.66832733154297,107.8494674149568,104.22722562172572,105.94097429931615,15853543
2022-08-04,106.13571166992188,106.83678684571603,104.38301184418005,104.65565879379801,14311959
2022-08-05,106.33045196533203,107.88840730548341,104.0714214766149,105.23988798172844,66480753
2022-08-08,106.33045196533203,107.10942963540772,105.20093672097346,106.17465880856808,12451233
2022-08-10,104.22721862792969,106.52520046547288,103.9545716784515,106.2525535159947,15829467
2022-08-11,103.44823455810547,105.94096066713999,102.86400131913227,104.7724941891936,19479706
2022-08-12,108.43370819091797,108.82319709382088,103.99353707507642,104.30512344289554,40876891
2022-08-16,109.01795196533203,110.53695645458994,106.01889425808112,108.66741429646623,31230003
2022-08-17,108.78423309326172,109.68006459683761,108.0442066416167,109.01792878490137,15694770
2022-08-18,108.10633850097656,110.29956922162928,107.42842595589555,110.25968986554142,42597708
2022-08-19,107.34867858886719,110.45907362830181,106.91003001421082,109.66153519055233,35382493
2022-08-22,105.1953125,107.26891725525029,103.52048912334755,107.26891725525029,31231393
2022-08-23,106.67074584960938,107.0296356447424,103.75973597084669,105.19529515137879,24268146
2022-08-24,108.46522521972656,109.58177414096494,107.26891758862664,107.42842283887919,22730039
2022-08-25,108.90386199951172,110.17991603290884,108.58483936406053,109.26275181610875,14620592
2022-08-26,108.9836196899414,110.25968602346224,108.54498329667217,108.86399379531716,12105053
2022-08-29,108.38545989990234,108.94374649594457,106.67075726768633,107.02964710123504,9198908
2022-08-30,110.53883361816406,111.53575667687957,109.70141581494886,109.98054696970664,21720398
2022-09-01,107.42842864990234,108.66461570280093,106.98978006087754,107.66769262295871,20349294
2022-09-02,105.87322998046875,108.265845347259,105.51434010934442,107.4284275349882,17495310
2022-09-05,106.39161682128906,106.79038601802473,105.79346302618555,105.99284762455338,14865879
2022-09-06,105.35482788085938,106.98977187107269,105.03580521804756,106.9499046865077,10870488
2022-09-07,105.6738510131836,106.03274090348498,103.7198841264568,104.47754326586454,12042788
2022-09-08,105.15544128417969,106.98976984028133,104.8762979807016,104.99592387106647,14629497
2022-09-09,106.87014770507812,107.02965295432594,105.23519151897948,105.67384008151382,12327341
2022-09-12,106.87014770507812,107.9866966192833,106.55113720658248,107.66768612078766,13500202
2022-09-13,106.79039764404297,107.78732074441481,106.47138711971256,107.0296616220265,10846178
2022-09-14,106.23211669921875,106.94990858963843,105.27507301479656,105.63396287527104,8597956
2022-09-15,105.75360107421875,107.18916051791498,105.27507314667285,106.55113950714808,10810473
2022-09-16,104.67693328857422,105.27508719308035,103.68001011439732,104.55730737546193,20909579
2022-09-19,104.11865234375,107.14930104081897,103.4407397591986,105.35483943762345,19411428
2022-09-20,106.23211669921875,106.55113937367328,104.7167985463395,104.7965450878501,13080582
2022-09-21,104.39778137207031,106.23212229604613,103.7198809708969,105.43458382209764,11156865
2022-09-22,102.60330963134766,104.35790383562255,102.16467324974907,103.99900182235805,11366882
2022-09-23,102.56343841552734,102.96220759728371,101.68614134787545,102.28429512051001,10407849
2022-09-26,98.45611572265625,102.72295114643916,97.81808863615241,101.52664351391728,12848954
2022-09-27,99.25365447998047,102.00516569492665,98.77513264230058,99.1739018544897,14465123
2022-09-28,97.73834228515625,98.85489127939763,96.90092445473954,98.85489127939763,15267018
2022-09-29,101.00824737548828,102.24442834008902,98.49600000457824,98.49600000457824,20597761
2022-09-30,101.12787628173828,105.5940842288565,100.09107387937254,100.09107387937254,33530494
2022-10-03,105.59407806396484,107.66768274763321,104.15851869623913,105.03580362435261,50966493
2022-10-04,106.79039764404297,107.66769484015876,105.11557413710113,107.58793612434044,14137567
2022-10-06,105.79346466064453,108.90387174491916,105.5940800591963,108.86399239073545,14570735
2022-10-07,106.91001892089844,107.06952415800343,104.63702974137648,105.31494221090956,13532236
2022-10-10,106.27198791503906,106.87014169317249,105.43457019175831,106.07260332232792,10183057
2022-10-11,104.55729675292969,106.47138418509806,103.87938419557321,106.27199957051923,13176461
2022-10-12,104.75668334960938,105.27507848953445,102.96222178444685,104.55729873125799,9401804
2022-10-13,103.56037902832031,105.15545602732735,101.80579067857106,104.63704870096701,13320136
2022-10-14,101.76589965820312,105.91310303122903,101.32725718458236,105.27506987084499,13205955
2022-10-17,101.9254150390625,102.24442554719019,100.48984341354624,101.2873818533363,9320940
2022-10-18,102.6431884765625,102.9622111346096,101.7658974635056,102.44380387883433,6490293
2022-10-19,101.9254150390625,102.64319476708522,101.60639844619939,102.64319476708522,7381712
2022-10-20,103.3609848022461,104.47753373004613,100.33033635175522,101.28738002836533,18748363
2022-10-21,104.91618347167969,106.3916222735313,102.6830734216259,103.16160135001984,11945173
2022-10-24,105.91310119628906,106.87014483554921,105.59407853688893,106.07260644125407,2154912
2022-10-25,104.27816009521484,105.99286302249081,103.56038030460441,105.6339731271856,10232002
2022-10-27,105.11556243896484,105.4345729277931,103.91925485165372,104.27814469395304,13865026
2022-10-28,106.63087463378906,108.14620479581923,105.11555664122831,105.35482057938775,22918037
2022-10-31,106.91001892089844,107.82718316135424,105.9130959771554,107.18915004346478,8753855
2022-11-01,107.78730010986328,108.22594862394732,106.94989460143906,106.94989460143906,11630848
2022-11-02,108.82411193847656,111.01734253227663,107.94682700263866,108.34559620151138,21117499
2022-11-03,108.78423309326172,109.02349704759796,107.86706879935475,108.78423309326172,7561534
2022-11-04,109.94065856933594,110.37929489495696,108.50508720789207,108.78421830879013,7498344
2022-11-07,110.49895477294922,110.85784464185238,109.06338312786556,110.49895477294922,9987481
2022-11-09,110.57868194580078,110.85782522242177,109.26274860051642,110.81794587298036,12033732
2022-11-10,111.53575897216797,112.33329743555286,109.58178000129799,109.66153871542495,15908521
2022-11-11,112.01426696777344,112.69217948234987,111.01734395779063,112.13390503065357,18492513
2022-11-14,111.05722045898438,112.45291263710446,110.5388253748992,112.13390214989359,12743505
