date,close,high,low,open,volume
2022-06-01,805.1129150390625,839.4087586049206,798.7333850526618,839.4087586049206,5999099
2022-06-02,824.587158203125,827.8009296143224,798.9252341787059,802.7145767264578,3553217
2022-06-03,829.911376953125,839.4087103541337,820.0783034889766,827.081417285935,2618353
2022-06-06,824.8270263671875,838.4014887144522,823.1002543273521,829.815524467552,2095566
2022-06-07,813.746826171875,822.5246668159522,804.4893233844604,820.2222651069296,3031449
2022-06-08,812.7875366210938,819.2629758328876,803.5300334380436,810.7249658955924,3208941
2022-06-09,823.9154663085938,827.0332695822983,801.467317869418,811.5881752474061,2297715
2022-06-10,811.3004760742188,819.2149006112894,807.7509648743655,815.4255583648583,2124778
2022-06-13,795.7594604492188,816.3849316965463,786.4060490696168,805.8323650118671,2191412
2022-06-14,791.490478515625,801.659350925351,788.4206291362265,792.4018482840802,2461692
2022-06-15,788.852294921875,796.287057631836,785.8304587583608,791.682313083264,2008725
2022-06-16,781.4654541015625,792.4017731814843,773.7429061581754,789.1400475464195,2327414
2022-06-17,761.1279296875,777.3404753675698,757.7702946081796,772.4479448158495,5719089
2022-06-20,772.5438232421875,780.4102939699644,762.1831328323746,768.4187405899711,2745302
2022-06-21,784.1996459960938,786.9336967786676,772.5917870529119,773.7909424053579,1342717
2022-06-22,776.3810424804688,787.6051470292666,770.5771429369775,780.8898778097723,2032073
2022-06-23,791.3465576171875,792.8814529193213,775.6136172840547,776.572941486014,1778752
2022-06-24,791.058837890625,799.8846336468065,788.084955817977,794.2246550968455,1404748
2022-06-27,801.6593627929688,813.5069943007561,794.3205085861157,794.3205085861157,2980249
2022-06-28,794.8961181640625,803.434128140832,791.4905284955795,802.9544659747777,2823691
2022-06-29,804.5853271484375,809.3819487976442,790.3393257187873,790.4832477892677,2975927
2022-06-30,796.8146362304688,813.650822341532,790.1473800570858,801.9950101957961,3809670
2022-07-01,795.5196533203125,802.9064619323109,791.4425251603953,796.1432375187144,2316527
2022-07-04,795.6635131835938,805.4965862123695,788.4685816991238,791.7302488405821,2097164
2022-07-05,801.8031616210938,812.3557279128472,793.0253802462734,795.6635218192117,2682730
2022-07-06,803.6258544921875,808.3745207589359,797.4382019962729,805.8322883330758,2364840
2022-07-07,814.8980102539062,818.2076906853149,807.894954815821,808.7583115245538,2327906
2022-07-08,822.8124389648438,824.5392109421794,815.1857992997288,818.7832653160559,2927832
2022-07-11,822.3807373046875,827.8968519031149,816.4808695740621,821.9490296690917,1768048
2022-07-12,816.9605712890625,825.0189190355298,814.4663514664708,818.3036487643104,1695338
2022-07-13,825.1627807617188,828.136662529063,814.8020319732168,819.8384843083197,2663538
