date,open,high,low,close,volume,source,downloaded_at,daily_return_pct,return_3d,return_5d,return_10d,avg_5d_volume,avg_20d_volume,volume_ratio_5d,volume_ratio_20d,volume_state,range_points,range_pct,gap_points,gap_pct,atr_5,atr_14,rolling_volatility_10d,rolling_volatility_30d,advance_decline_ratio,net_advances_pct,pct_above_50dma,highs_minus_lows_pct,composite_breadth_score,market_breadth_state
2023-10-31,3106.1862890625,3106.1862890625,3061.4532301686027,3078.542236328125,999811,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.89,0.959,-1.214,-4.1595,1304528.0,1990905.0,0.7664,0.5022,dry,44.73,1.4531,18.69,0.6053,42.26,45.65,0.901,0.8951,1.0,0.0,0.36,-0.04,0.44,weakened
2023-11-01,3065.9765288100825,3081.14657643751,3025.767000563393,3043.72412109375,1563475,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.7258,-0.6058,-1.7537,-4.7841,1313516.0,1971672.0,1.1903,0.793,elevated,55.38,1.8195,-12.57,-0.4082,44.6,46.68,0.9044,0.8846,0.3889,-0.44,0.32,-0.14,0.326,weakened
2023-11-02,3055.193202126613,3085.1218868690776,3055.193202126613,3070.637451171875,1245384,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.5055,-0.5461,0.6998,-3.3968,1165699.0,1944534.0,1.0684,0.6405,normal,29.93,0.9747,11.47,0.3768,41.89,44.96,0.9307,0.878,4.5556,0.64,0.46,0.02,0.614,strengthened
2023-11-03,3090.65015927537,3096.041801533921,3056.1979534521793,3062.229248046875,1402598,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.9196,-0.5299,-0.0015,-3.0313,1224448.0,1865125.0,1.1455,0.752,elevated,39.84,1.3011,20.01,0.6517,45.24,44.42,0.9566,0.8733,1.9412,0.32,0.48,0.06,0.562,strengthened
2023-11-06,3084.2537855610026,3100.063486624272,3069.6321379850096,3089.051513671875,1099852,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.1556,1.4892,0.0503,-3.2708,1262224.0,1816334.0,0.8714,0.6055,dry,30.43,0.9851,22.02,0.7192,43.84,43.5,0.8102,0.8755,7.3333,0.76,0.58,0.12,0.696,strengthened
2023-11-07,3086.9948483064154,3110.892010478965,3076.028614387032,3080.09521484375,1191144,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.2235,0.308,0.0504,-1.1642,1300491.0,1664237.0,0.9159,0.7157,normal,34.86,1.1319,-2.06,-0.0666,41.86,43.99,0.6341,0.8643,1.2727,0.12,0.58,0.16,0.572,strengthened
2023-11-08,3081.009497872084,3108.8820129756928,3079.273266502525,3090.239501953125,992899,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.2996,0.9147,1.5282,-0.2522,1186375.0,1621475.0,0.8369,0.6123,dry,29.61,0.9581,0.91,0.0297,36.71,43.58,0.6526,0.8641,1.9412,0.32,0.6,0.22,0.626,strengthened
2023-11-09,3098.0531123476367,3099.3324172908847,3054.14243153224,3059.0771484375,2112352,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.2581,-0.9703,-0.3765,0.3207,1359769.0,1605771.0,1.5535,1.3155,spike,45.19,1.4772,7.81,0.2528,37.47,45.09,0.7008,0.8757,0.6667,-0.2,0.56,0.18,0.502,mixed
2023-11-10,3050.4407899010757,3059.076654645612,3036.139082151722,3046.28271484375,1338557,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.1363,-1.0978,-0.5207,-0.5223,1346961.0,1460635.0,0.9938,0.9164,normal,22.94,0.753,-8.64,-0.2823,34.09,43.11,0.6963,0.875,1.6316,0.24,0.56,0.1,0.582,strengthened
2023-11-13,3066.8905352612105,3066.8905352612105,3040.388799408238,3044.546875,1030990,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.7285,-1.4786,-1.4407,-1.3911,1333188.0,1367667.0,0.7733,0.7538,dry,26.5,0.8705,20.61,0.6765,31.82,38.92,0.5943,0.8328,1.5,0.2,0.58,0.18,0.59,strengthened
2023-11-15,3091.6559037281313,3118.9800168000415,3066.936137613749,3111.029541015625,2059802,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.6266,1.6983,1.0043,1.0553,1506920.0,1387102.0,1.3669,1.485,elevated,52.04,1.6729,47.11,1.5473,39.73,41.11,0.6445,0.8465,9.0,0.8,0.68,0.3,0.762,strongly_participatory
2023-11-16,3134.5612355569488,3225.3068746335257,3120.076577611492,3196.5205078125,3951984,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.9766,4.9318,3.4392,5.02,2098737.0,1501098.0,1.883,2.6327,spike,105.23,3.292,23.53,0.7564,56.67,45.35,0.9242,0.9295,1.5789,0.2245,0.8,0.42,0.7069,strongly_participatory
2023-11-17,3196.5207753389523,3220.8748683172735,3191.677309862612,3200.724365234375,2021292,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.1315,5.1297,4.6304,4.2365,2080525.0,1531750.0,0.9715,1.3196,normal,29.2,0.9122,0.0,0.0,53.47,45.79,0.9103,0.8824,1.2727,0.12,0.78,0.42,0.678,strengthened
2023-11-20,3190.4889097792343,3229.464646386725,3190.4889097792343,3216.396728515625,1475621,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.812,3.3869,5.5843,5.0345,2107938.0,1529804.0,0.7,0.9646,dry,38.98,1.2118,-10.24,-0.3198,56.68,45.37,0.8818,0.8749,0.6897,-0.1837,0.78,0.28,0.6033,strengthened
2023-11-21,3216.396992381275,3234.171387970376,3199.39923794906,3207.806640625,1807236,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.2671,0.3531,5.3624,3.8444,2263187.0,1546105.0,0.7985,1.1689,dry,34.77,1.084,0.0,0.0,58.33,44.66,0.8924,0.8548,1.381,0.16,0.8,0.28,0.68,strengthened
2023-11-22,3198.485265113703,3228.3224741290987,3181.2135339255397,3226.037841796875,1798051,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.8614,0.7909,3.6968,4.7383,2210837.0,1580694.0,0.8133,1.1375,dry,47.11,1.4603,-9.32,-0.2906,52.87,44.07,0.9113,0.8758,1.0833,0.04,0.76,0.26,0.638,strengthened
2023-11-23,3225.9009601530765,3238.694901638103,3198.485371256592,3206.024658203125,2729804,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.6161,-0.3225,0.2973,3.7468,1966401.0,1641257.0,1.3882,1.6632,elevated,40.21,1.2542,-0.14,-0.0042,38.05,43.98,0.949,0.8795,1.0,0.0,0.74,0.36,0.632,strengthened
2023-11-24,3193.230552452981,3202.6432821116277,3155.5341196594813,3159.281005859375,1989733,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.0632,-1.5127,-1.2948,3.2756,1960089.0,1641520.0,1.0151,1.2121,normal,47.11,1.4911,-12.79,-0.3991,42.31,44.74,0.9186,0.8782,0.6667,-0.2,0.8,0.2,0.6,strengthened
2023-11-28,3159.28118436596,3181.350644295862,3137.2572385975423,3171.206787109375,1689195,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.3775,-1.6996,-1.405,4.1009,2002804.0,1670538.0,0.8434,1.0112,dry,44.09,1.3904,0.0,0.0,43.33,45.19,0.9145,0.8717,3.1667,0.52,0.84,0.28,0.768,strongly_participatory
2023-11-29,3181.122097340804,3214.934656261117,3176.37010665481,3211.05078125,1441634,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.9408,0.1568,0.1011,5.4689,1929683.0,1697071.0,0.7471,0.8495,dry,38.56,1.201,9.92,0.3127,45.13,45.82,0.8755,0.8616,3.9,0.5918,0.92,0.46,0.8324,strongly_participatory
2023-11-30,3197.9823428265554,3213.7005673797357,3181.121802199618,3187.1533203125,3266235,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.3386,0.8822,-1.2053,2.4469,2223320.0,1810392.0,1.4691,1.8042,elevated,32.58,1.0222,-13.07,-0.407,42.22,46.04,0.898,0.8395,2.125,0.36,0.9,0.54,0.786,strongly_participatory
2023-12-01,3198.4855376057844,3213.975301516175,3189.3927447706055,3209.1318359375,1172141,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.3329,1.1959,0.0969,0.3945,1911788.0,1790825.0,0.6131,0.6545,dry,24.58,0.766,11.33,0.3556,39.54,44.72,0.6763,0.8362,1.5789,0.2245,0.96,0.62,0.7909,strongly_participatory
2023-12-04,3239.2888137345485,3242.167584431117,3196.657662284584,3209.86279296875,1625213,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.9084,-0.037,1.6011,0.2855,1838884.0,1809817.0,0.8838,0.898,dry,45.51,1.4178,30.16,0.9397,38.55,46.34,0.7498,0.8432,9.0,0.8,0.98,0.74,0.926,strongly_participatory
2023-12-05,3233.21185109275,3233.21185109275,3201.0442707403495,3227.36328125,1377656,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.1809,1.2616,1.7708,0.341,1776576.0,1808570.0,0.7755,0.7617,dry,32.17,0.9967,23.35,0.7274,36.16,46.74,0.696,0.8412,1.8824,0.3061,0.98,0.52,0.8052,strongly_participatory
2023-12-06,3228.276947197519,3301.613644771774,3221.468564387526,3293.617431640625,1896572,yfinance:TCS.NS,2026-08-02T18:42:50.192839,2.024,2.6327,2.5713,2.6751,1867563.0,1848406.0,1.0155,1.0261,normal,80.15,2.4333,0.91,0.0283,43.44,47.15,0.9577,0.8915,1.2727,0.12,0.98,0.52,0.768,strongly_participatory
2023-12-07,3294.440005254403,3317.788993602691,3282.285715953096,3303.487060546875,1967653,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.2746,2.9168,3.6501,2.4008,1607847.0,1887231.0,1.2238,1.0426,elevated,35.5,1.0747,0.82,0.025,44.03,41.52,0.9263,0.8275,1.0833,0.04,0.98,0.3,0.73,strongly_participatory
2023-12-08,3320.0270924269553,3330.993325597647,3291.7433939959296,3314.269775390625,1641155,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.1734,2.6928,3.2762,3.3763,1701650.0,1919644.0,0.9644,0.8549,normal,39.25,1.1843,16.54,0.5007,46.52,42.24,0.8993,0.8283,0.7857,-0.12,0.98,0.36,0.704,strongly_participatory
2023-12-11,3310.797648664154,3338.304710750083,3303.5782998526,3329.07470703125,1102503,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.552,1.0765,3.7139,5.3744,1597108.0,1869151.0,0.6903,0.5898,dry,34.73,1.0431,-3.47,-0.1048,44.36,41.94,0.8011,0.8133,1.7778,0.28,0.94,0.16,0.748,strongly_participatory
2023-12-12,3325.464920258755,3379.793429797475,3318.199834425044,3355.75927734375,2236866,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.911,1.5823,3.9784,5.8196,1768950.0,1914067.0,1.2645,1.1686,elevated,61.59,1.8355,-3.61,-0.1084,50.24,43.85,0.825,0.8273,0.6897,-0.1837,0.92,0.22,0.6533,strengthened
2023-12-13,3329.6689659326335,3335.5632728478577,3256.058066070388,3283.976318359375,3850968,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.3723,-0.914,-0.2927,2.2711,2159829.0,2055066.0,1.783,1.8739,spike,79.51,2.421,-26.09,-0.7775,54.15,47.61,0.9532,0.8573,1.7778,0.28,0.96,0.12,0.752,strongly_participatory
2023-12-14,3317.285885226711,3361.150822552023,3315.0927276038888,3351.326904296875,3290396,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.0262,0.6684,1.4482,5.1511,2424378.0,2116595.0,1.3572,1.5546,elevated,46.06,1.3743,33.31,1.0143,62.49,50.25,0.9789,0.8576,3.1667,0.52,0.96,0.42,0.83,strongly_participatory
2023-12-15,3350.824558139156,3560.3253463636993,3350.824558139156,3528.38623046875,8531230,yfinance:TCS.NS,2026-08-02T18:42:50.192839,5.299,5.1442,6.4604,9.9483,3802393.0,2345558.0,2.2436,3.6372,spike,209.5,5.9376,-0.5,-0.015,96.54,61.61,1.8755,1.2664,3.1667,0.52,0.96,0.5,0.838,strongly_participatory
2023-12-18,3525.736106571666,3590.528190581518,3500.1937384877283,3526.7412109375,2521612,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.0285,7.3924,5.9376,9.872,4086214.0,2370574.0,0.6171,1.0637,dry,90.33,2.5614,-2.65,-0.0751,107.66,64.91,1.8058,1.2667,0.6129,-0.24,0.98,0.36,0.68,strengthened
2023-12-19,3513.7645660221524,3522.9945699903956,3463.5026541544753,3487.445556640625,2004435,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.749,4.0616,3.9242,8.0587,4039728.0,2397014.0,0.4962,0.8362,dry,59.49,1.7059,-12.98,-0.368,107.99,66.3,1.8499,1.2615,1.1739,0.08,0.98,0.28,0.736,strongly_participatory
2023-12-20,3497.543479836221,3562.9296988605265,3442.072653930527,3454.40966796875,2586083,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.2333,-2.0966,5.1898,4.8819,3786751.0,2435957.0,0.6829,1.0616,dry,120.86,3.4986,10.1,0.2896,112.22,72.61,1.8932,1.2916,0.087,-0.84,0.96,0.24,0.54,mixed
2023-12-21,3432.6603552689257,3478.764194819794,3420.8717407298955,3461.21826171875,1517562,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.8319,-1.8579,3.279,4.7747,3432184.0,2421932.0,0.4422,0.6266,dry,57.89,1.6726,-21.75,-0.6296,108.36,74.83,1.8954,1.2929,2.3333,0.4,0.94,-0.06,0.75,strongly_participatory
2023-12-22,3472.6412593570217,3514.632758384625,3437.9148467634514,3494.57373046875,2413058,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.6316,0.2044,-0.9583,5.4402,2208550.0,2406095.0,1.0926,1.0029,normal,76.72,2.1953,11.42,0.33,81.81,77.06,1.8801,1.2945,3.5455,0.56,0.94,0.08,0.796,strongly_participatory
2023-12-26,3490.7808875582864,3503.711816102494,3463.6392795100446,3468.57421875,1285231,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.6362,0.41,-1.6493,4.1903,1961274.0,2370870.0,0.6553,0.5421,dry,40.07,1.1553,-3.79,-0.1085,71.76,77.62,1.9201,1.2737,5.25,0.68,0.94,0.18,0.83,strongly_participatory
2023-12-27,3471.7270162885334,3489.2729465846164,3443.397577619161,3482.8759765625,1293976,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.3211,0.6257,-0.131,3.788,1819182.0,2351109.0,0.7113,0.5504,dry,45.88,1.3172,3.15,0.0909,68.28,75.17,1.9142,1.2709,4.0,0.6,0.94,0.4,0.836,strongly_participatory
2023-12-28,3494.5739961540417,3507.3679386085805,3465.4221736618024,3472.550048828125,1682889,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.6302,-0.6302,0.5251,5.7422,1638543.0,2363172.0,1.0271,0.7121,normal,41.95,1.2079,11.7,0.3359,52.5,75.63,1.8505,1.2683,3.1667,0.52,0.94,0.52,0.832,strongly_participatory
2023-12-29,3465.3303142807017,3493.2943032121766,3441.0217370731516,3466.609619140625,1574996,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.0369,-0.0566,0.1558,3.4399,1650030.0,2278610.0,0.9545,0.6912,normal,52.27,1.5079,-7.22,-0.2079,51.38,76.56,1.8451,1.268,0.7241,-0.16,0.94,0.36,0.68,strengthened
2024-01-01,3463.5027692673525,3501.8845941510544,3447.967268719188,3482.78515625,825907,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.5567,-0.0026,-0.3373,-1.2924,1332600.0,2261298.0,0.6198,0.3652,dry,53.92,1.5481,-3.11,-0.0896,46.82,77.94,0.6928,1.2295,1.0,0.0,0.94,0.18,0.694,strengthened
2024-01-02,3482.7849604684966,3482.7849604684966,3442.7124205931514,3457.288330078125,1344068,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.7321,-0.4395,-0.3254,-1.9693,1344367.0,2247241.0,0.9998,0.5981,normal,40.07,1.1591,-0.0,-0.0,46.82,76.4,0.7202,1.2426,0.6129,-0.24,0.96,0.2,0.656,strengthened
2024-01-03,3442.4837365673884,3446.916012198502,3369.4212447573177,3373.71630859375,1803075,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.9976,-2.6797,-3.1342,-3.2611,1446187.0,2268512.0,1.2468,0.7948,elevated,77.49,2.297,-14.8,-0.4282,55.22,75.55,0.9154,1.3017,0.7857,-0.12,0.96,0.2,0.68,strengthened
2024-01-04,3382.8551313574153,3398.6190946223346,3336.477094505551,3350.916015625,3598144,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.9441,-3.7863,-3.5027,-2.996,1829238.0,2353590.0,1.967,1.5288,spike,62.14,1.8545,9.14,0.2709,59.25,74.48,0.8862,1.3148,1.2727,0.12,0.96,0.3,0.738,strongly_participatory
2024-01-05,3358.409847582414,3424.8926547692495,3358.2728588729105,3415.89111328125,1963127,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.7116,-1.1974,-1.4631,-1.3096,1906864.0,2353364.0,1.0295,0.8342,normal,66.62,1.9503,7.49,0.2236,63.6,64.8,1.0371,1.3404,1.0,0.0,0.96,0.22,0.706,strongly_participatory
2024-01-08,3415.8905458931986,3417.581262942363,3356.033183042012,3361.425048828125,1067805,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.5945,-0.3643,-3.4846,-3.8102,1955244.0,2324697.0,0.5461,0.4593,dry,61.55,1.831,-0.0,-0.0,65.12,62.74,1.0841,1.371,0.3514,-0.48,0.96,0.1,0.598,strengthened
2024-01-09,3390.3486750012953,3429.09617357813,3365.4919196193155,3372.02587890625,1370944,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.5404,0.63,-2.4662,-2.7835,1960619.0,2338119.0,0.6992,0.5863,dry,63.6,1.8862,28.92,0.8605,70.64,63.06,1.0822,1.3588,1.1739,0.08,0.96,0.14,0.714,strongly_participatory
2024-01-10,3372.1172861265227,3407.9860133570014,3370.2895802803837,3393.181640625,1292227,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.6247,-0.6648,0.577,-2.5753,1858449.0,2290887.0,0.6953,0.5641,dry,37.7,1.1109,0.09,0.0027,60.61,57.12,1.108,1.3612,1.1739,0.08,0.94,0.06,0.698,strengthened
2024-01-11,3403.188362082459,3447.9671563203865,3387.65286204073,3413.743408203125,1777909,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.3102,1.5564,1.8749,-1.6935,1494402.0,2187234.0,1.1897,0.8129,elevated,60.31,1.7668,10.01,0.2949,60.24,57.29,1.1215,1.3531,0.9231,-0.04,0.94,0.14,0.682,strengthened
2024-01-12,3516.505979741258,3568.824058571868,3492.3803522837784,3548.30810546875,6813450,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.9044,5.2278,3.8765,2.3567,2464467.0,2363386.0,2.7647,2.8829,spike,76.44,2.1544,102.76,3.0103,76.46,62.89,1.1788,1.3578,1.5,0.2,0.92,0.14,0.722,strongly_participatory
2024-01-15,3618.857759851257,3623.4270246995534,3550.318787126801,3567.499267578125,2801505,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.4192,5.1373,6.1306,2.4324,2811207.0,2076900.0,0.9965,1.3489,normal,73.11,2.0493,70.55,1.9883,79.18,65.39,1.2087,1.3873,1.6667,0.25,0.92,0.26,0.744,strongly_participatory
2024-01-16,3563.1126115927123,3563.1126115927123,3523.405745987789,3528.660400390625,1432672,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.9669,3.3663,4.6451,2.0644,2823553.0,2022453.0,0.5074,0.7084,dry,39.71,1.1253,-4.39,-0.123,74.46,65.27,1.2188,1.3888,0.4706,-0.36,0.88,0.1,0.59,strengthened
2024-01-17,3490.0042844962854,3573.1191625440915,3484.109977812694,3549.953125,3458696,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.7177,0.0464,4.6202,5.2238,3256846.0,2095166.0,1.062,1.6508,normal,89.01,2.5073,-38.66,-1.0955,84.72,68.63,1.2408,1.4187,0.2195,-0.64,0.78,-0.12,0.472,mixed
2024-01-18,3562.1990189583394,3572.068676049219,3529.3003107278364,3566.40283203125,2239110,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.118,-0.0307,4.4719,6.4307,3349087.0,2077818.0,0.6686,1.0776,dry,42.77,1.1992,12.25,0.345,81.21,67.95,1.1975,1.3743,0.8148,-0.102,0.7,-0.14,0.5456,mixed
2024-01-19,3630.265574324088,3647.335689320989,3602.7050479129484,3628.47119140625,2941975,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.0494,2.8286,2.2592,6.2233,2574792.0,2149038.0,1.1426,1.369,elevated,44.63,1.23,63.86,1.7907,66.38,69.88,1.0528,1.3741,4.5556,0.64,0.78,0.12,0.752,strongly_participatory
2024-01-23,3588.8559304230384,3620.051280568456,3536.173365803367,3550.436767578125,2618854,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.0705,0.0136,-0.4783,5.623,2538261.0,2159328.0,1.0318,1.2128,normal,83.88,2.3625,-39.62,-1.0918,69.82,73.61,0.9801,1.3896,0.2195,-0.64,0.62,0.0,0.42,weakened
2024-01-24,3570.4516563375996,3573.8103676439687,3501.9874154730123,3535.29931640625,2657709,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.9845,-0.8721,0.1881,4.842,2783269.0,2227952.0,0.9549,1.1929,normal,71.82,2.0316,20.01,0.5637,75.37,72.46,1.0148,1.3989,5.25,0.68,0.68,-0.1,0.698,strengthened
2024-01-25,3533.550863134138,3552.9675849710666,3477.233473153438,3506.3125,2205154,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.7708,-3.3667,-1.2293,3.3341,2532560.0,2273511.0,0.8707,0.9699,dry,75.73,2.1599,-1.75,-0.0495,72.71,73.43,1.0028,1.395,0.6129,-0.24,0.66,0.02,0.518,mixed
2024-01-29,3497.5703955598956,3515.2385654063073,3479.212061073679,3497.75439453125,1646747,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.0053,-1.4838,-1.9249,2.461,2414088.0,2271704.0,0.6821,0.7249,dry,36.03,1.03,-8.74,-0.2493,71.36,70.72,0.9894,1.3725,3.5455,0.56,0.7,0.2,0.712,strongly_participatory
2024-01-30,3503.6895122527035,3540.820457055553,3484.871069366822,3497.340087890625,1411621,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.1812,-1.0737,-3.6139,-1.4364,2108017.0,2263535.0,0.6696,0.6236,dry,55.95,1.5998,5.94,0.1697,66.37,70.32,0.9044,1.3589,0.3889,-0.44,0.68,0.14,0.498,mixed
2024-01-31,3507.140432085803,3528.12148113154,3493.5671947757637,3511.511474609375,2459358,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.1246,0.1483,-1.0964,-1.5694,2076118.0,2345208.0,1.1846,1.0487,elevated,34.55,0.984,9.8,0.2802,54.82,67.96,0.8324,0.9118,9.0,0.8,0.7,0.06,0.746,strongly_participatory
2024-02-01,3515.238654965433,3593.3652043166217,3501.4814177274175,3546.6640625,2363107,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.894,1.3983,0.3215,0.5102,2017197.0,2396159.0,1.1715,0.9862,elevated,91.88,2.5907,3.73,0.1061,58.83,71.83,0.8511,0.9333,0.7241,-0.16,0.72,0.12,0.568,strengthened
2024-02-02,3565.8969071842384,3666.5227828604343,3563.09019254935,3649.866943359375,2826510,yfinance:TCS.NS,2026-08-02T18:42:50.192839,2.3548,4.3612,4.0942,2.8145,2141469.0,2447331.0,1.3199,1.1549,elevated,103.43,2.8339,19.23,0.5423,67.65,76.08,1.0055,1.0357,3.5455,0.56,0.7,0.26,0.718,strongly_participatory
2024-02-05,3665.233700020467,3701.122254954135,3646.001205318622,3656.3076171875,1691523,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.2435,4.1235,4.533,2.5209,2150424.0,2352000.0,0.7866,0.7192,dry,55.12,1.5076,15.37,0.421,71.47,68.94,1.009,1.0134,0.4706,-0.36,0.66,0.14,0.506,mixed
2024-02-06,3678.1170862666418,3818.818548187844,3671.675550213635,3806.027587890625,4474396,yfinance:TCS.NS,2026-08-02T18:42:50.192839,3.4776,7.3129,8.8264,4.8934,2762979.0,2477564.0,1.6194,1.806,spike,147.14,3.8661,21.81,0.5965,92.79,75.18,1.489,1.1925,2.5714,0.44,0.66,0.14,0.666,strengthened
2024-02-07,3821.6711389112,3823.511577697095,3748.927750966108,3757.623779296875,2124267,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-1.6759,2.9523,7.0087,5.8355,2695961.0,2530387.0,0.7879,0.8395,dry,74.58,1.9849,15.64,0.411,100.79,77.36,1.5641,1.2265,1.381,0.16,0.72,0.32,0.652,strengthened
2024-02-08,3763.697529491343,3826.272451742055,3760.062707616723,3804.279296875,2345173,yfinance:TCS.NS,2026-08-02T18:42:50.192839,1.0782,4.047,7.2636,7.6084,2692374.0,2579098.0,0.871,0.9093,dry,66.21,1.7404,6.07,0.1616,96.14,75.91,1.511,1.2378,0.5152,-0.32,0.62,0.1,0.494,mixed
2024-02-09,3806.533887272955,3850.8886480018823,3772.900043445299,3803.91162109375,2100596,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.0689,-0.0556,4.2206,8.4875,2547191.0,2619517.0,0.8247,0.8019,dry,77.99,2.0502,2.25,0.0593,87.77,78.42,1.4605,1.2365,1.0833,0.04,0.64,0.08,0.572,strengthened
2024-02-12,3800.5063475256047,3827.744933247144,3778.006802130109,3791.948486328125,1013716,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.2252,0.9135,3.7098,8.4109,2411630.0,2581307.0,0.4203,0.3927,dry,49.74,1.3117,-3.41,-0.0895,86.69,76.19,1.4723,1.2316,0.3889,-0.44,0.62,0.02,0.462,mixed
2024-02-13,3796.3193423865514,3837.3149373465553,3755.8755196115026,3818.450439453125,1257415,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.583,0.3725,0.3264,9.1816,1768233.0,2303505.0,0.7111,0.5459,dry,81.44,2.1328,4.37,0.1153,70.48,75.42,1.4496,1.236,2.8462,0.48,0.56,0.0,0.62,strengthened
2024-02-14,3779.341123293365,3786.610766779544,3726.428507128435,3772.99169921875,1391283,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.168,-0.8128,0.409,7.4464,1621637.0,2232994.0,0.8579,0.6231,dry,60.18,1.5951,-39.11,-1.0242,73.97,76.86,1.4638,1.2325,2.3333,0.4,0.58,0.06,0.618,strengthened
2024-02-15,3798.665989794075,3815.505826442883,3757.2561134518432,3775.8447265625,1091582,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.6008,-0.4247,-0.7474,6.4619,1370918.0,2215940.0,0.7962,0.4926,dry,58.25,1.5427,25.67,0.6805,71.89,75.61,1.5062,1.23,1.0417,0.0204,0.62,0.2,0.5721,strengthened
2024-02-16,3785.092527855322,3817.0243214473626,3772.9917323521654,3798.941650390625,1307556,yfinance:TCS.NS,2026-08-02T18:42:50.192839,0.3659,-0.5109,-0.1307,4.0844,1212310.0,2108383.0,1.0786,0.6202,normal,44.03,1.1591,9.25,0.2449,65.1,76.18,1.3502,1.171,3.5455,0.56,0.64,0.24,0.692,strengthened
2024-02-19,3794.110954472966,3798.942107006786,3731.49019516973,3776.396728515625,772291,yfinance:TCS.NS,2026-08-02T18:42:50.192839,-0.4669,0.0902,-0.4101,3.2844,1164025.0,2035042.0,0.6635,0.3795,dry,67.45,1.7861,-4.83,-0.1272,68.64,77.01,1.3611,1.1596,1.381,0.16,0.66,0.22,0.618,strengthened
